ANIO,MES,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,PRESTADOR,PROB_COMERCIAL,PROB_OPERACIONAL,PROB_OTROS,FECHA_CORTE;;;;;;;;;;;=
2022,202204,220901,San Martin,San Martin,Tarapoto,EMAPA SAN MARTIN S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,220901,San Martin,San Martin,Tarapoto,EMAPA SAN MARTIN S.A.,32,13,8,20230808;;;;;;;;;;;
2022,202204,220909,San Martin,San Martin,La Banda de Shilcayo,EMAPA SAN MARTIN S.A.,1,0,1,20230808;;;;;;;;;;;
2022,202204,220910,San Martin,San Martin,Morales,EMAPA SAN MARTIN S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,220901,San Martin,San Martin,Tarapoto,EMAPA SAN MARTIN S.A.,8,2,17,20230808;;;;;;;;;;;
2022,202204,211301,Puno,Yunguyo,Yunguyo,EMAPA Y S.R.L.,2,1,1,20230808;;;;;;;;;;;
2022,202204,250101,Ucayali,Coronel Portillo,Calleria,EMAPACOP S.A.,24,6,10,20230808;;;;;;;;;;;
2022,202204,250103,Ucayali,Coronel Portillo,Iparia,EMAPACOP S.A.,1,0,0,20230808;;;;;;;;;;;
2022,202204,250107,Ucayali,Coronel Portillo,Manantay,EMAPACOP S.A.,8,1,2,20230808;;;;;;;;;;;
2022,202204,250105,Ucayali,Coronel Portillo,Yarinacocha,EMAPACOP S.A.,4,3,2,20230808;;;;;;;;;;;
2022,202204,250101,Ucayali,Coronel Portillo,Calleria,EMAPACOP S.A.,4,0,0,20230808;;;;;;;;;;;
2022,202204,110301,Ica,Nazca,Nasca,EMAPAVIGS S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,110301,Ica,Nazca,Nasca,EMAPISCO S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,110501,Ica,Pisco,Pisco,EMAPISCO S.A.,11,8,2,20230808;;;;;;;;;;;
2022,202204,110506,Ica,Pisco,San Andres,EMAPISCO S.A.,1,3,0,20230808;;;;;;;;;;;
2022,202204,110508,Ica,Pisco,Tupac Amaru Inca,EMAPISCO S.A.,3,2,0,20230808;;;;;;;;;;;
2022,202204,080601,Cusco,Canchis,Sicuani,EMPSSAPAL S.A.,0,2,0,20230808;;;;;;;;;;;
2022,202204,030201,Apurimac,Andahuaylas,Andahuaylas,EMSAP CHANKA S.A.,0,0,8,20230808;;;;;;;;;;;
2022,202204,120801,Junin,Yauli,La Oroya,EMSAPA YAULI LA OROYA S.R.L.,1,0,1,20230808;;;;;;;;;;;
2022,202204,210402,Puno,Chucuito,Desaguadero,EMSAPUNO S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,210101,Puno,Puno,Puno,EMSAPUNO S.A.,11,24,8,20230808;;;;;;;;;;;
2022,202204,210101,Puno,Puno,Puno,EMSAPUNO S.A.,2,4,0,20230808;;;;;;;;;;;
2022,202204,211101,Puno,San Roman,Juliaca,EMSAPUNO S.A.,4,0,0,20230808;;;;;;;;;;;
2022,202204,030101,Apurimac,Abancay,Abancay,EMUSAP ABANCAY S.A.,5,4,4,20230808;;;;;;;;;;;
2022,202204,030201,Apurimac,Andahuaylas,Andahuaylas,EMUSAP ABANCAY S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,030201,Apurimac,Cangallo,Cangallo,EMUSAP ABANCAY S.A.,0,0,5,20230808;;;;;;;;;;;
2022,202204,030201,Apurimac,Cangallo,Cangallo,EMUSAP ABANCAY S.A.,0,0,10,20230808;;;;;;;;;;;
2022,202204,030101,Apurimac,Abancay,Abancay,EMUSAP ABANCAY S.A.,1,0,0,20230808;;;;;;;;;;;
2022,202204,010101,Amazonas,Chachapoyas,Chachapoyas,EMUSAP S.A.,14,19,1,20230808;;;;;;;;;;;
2022,202204,150201,Lima,Barranca,Barranca,EPS AGUAS DE LIMA NORTE S.A.,0,3,0,20230808;;;;;;;;;;;
2022,202204,150601,Lima,Huaral,Huaral,EPS AGUAS DE LIMA NORTE S.A.,1,0,0,20230808;;;;;;;;;;;
2022,202204,150801,Lima,Huaura,Huacho,EPS AGUAS DE LIMA NORTE S.A.,45,8,9,20230808;;;;;;;;;;;
2022,202204,150805,Lima,Huaura,Hualmay,EPS AGUAS DE LIMA NORTE S.A.,0,1,5,20230808;;;;;;;;;;;
2022,202204,150810,Lima,Huaura,Santa Maria,EPS AGUAS DE LIMA NORTE S.A.,0,1,1,20230808;;;;;;;;;;;
2022,202204,150811,Lima,Huaura,Sayan,EPS AGUAS DE LIMA NORTE S.A.,1,2,1,20230808;;;;;;;;;;;
2022,202204,150812,Lima,Huaura,Vegueta,EPS AGUAS DE LIMA NORTE S.A.,5,3,2,20230808;;;;;;;;;;;
2022,202204,210801,Puno,Melgar,Ayaviri,EPS AGUAS DEL ALTIPLANO S.R.L.,0,0,1,20230808;;;;;;;;;;;
2022,202204,150201,Lima,Barranca,Barranca,EPS BARRANCA S.A.,5,11,0,20230808;;;;;;;;;;;
2022,202204,150204,Lima,Barranca,Supe,EPS BARRANCA S.A.,0,2,1,20230808;;;;;;;;;;;
2022,202204,020501,Ancash,Bolognesi,Chiquian,EPS CHAVIN S.A.,1,0,0,20230808;;;;;;;;;;;
2022,202204,020601,Ancash,Carhuaz,Carhuaz,EPS CHAVIN S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,020101,Ancash,Huaraz,Huaraz,EPS CHAVIN S.A.,1,0,0,20230808;;;;;;;;;;;
2022,202204,020101,Ancash,Huaraz,Huaraz,EPS CHAVIN S.A.,25,11,1,20230808;;;;;;;;;;;
2022,202204,020105,Ancash,Huaraz,Independencia,EPS CHAVIN S.A.,7,6,1,20230808;;;;;;;;;;;
2022,202204,021201,Ancash,Huaylas,Caraz,EPS CHAVIN S.A.,4,0,1,20230808;;;;;;;;;;;
2022,202204,021207,Ancash,Huaylas,Pueblo Libre,EPS CHAVIN S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,170103,Madre de Dios,Tambopata,Las Piedras,EPS EMAPAT S.A.,1,0,0,20230808;;;;;;;;;;;
2022,202204,170101,Madre de Dios,Tambopata,Tambopata,EPS EMAPAT S.A.,14,1,2,20230808;;;;;;;;;;;
2022,202204,170103,Madre de Dios,Tambopata,Las Piedras,EPS EMAPAT S.A.,1,1,0,20230808;;;;;;;;;;;
2022,202204,170101,Madre de Dios,Tambopata,Tambopata,EPS EMAPAT S.A.,22,4,4,20230808;;;;;;;;;;;
2022,202204,110204,Ica,Chincha,Chincha Baja,EPS EMAPICA S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,110101,Ica,Ica,Ica,EPS EMAPICA S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,110113,Ica,Ica,Tate,EPS EMAPICA S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,110101,Ica,Ica,Ica,EPS EMAPICA S.A.,40,11,20,20230808;;;;;;;;;;;
2022,202204,110102,Ica,Ica,La Tinguiña,EPS EMAPICA S.A.,1,0,0,20230808;;;;;;;;;;;
2022,202204,110106,Ica,Ica,Parcona,EPS EMAPICA S.A.,1,0,3,20230808;;;;;;;;;;;
2022,202204,110401,Ica,Palpa,Palpa,EPS EMAPICA S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,110501,Ica,Pisco,Pisco,EPS EMAPICA S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,110508,Ica,Pisco,Tupac Amaru Inca,EPS EMAPICA S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,080901,Cusco,La Convencion,Santa Ana,EPS EMAQ S.R.L.,1,0,0,20230808;;;;;;;;;;;
2022,202204,200701,Piura,Talara,Pariñas,EPS GRAU S.A.,2,3,0,20230808;;;;;;;;;;;
2022,202204,200401,Piura,Morropon,Chulucanas,EPS GRAU S.A.,2,1,1,20230808;;;;;;;;;;;
2022,202204,200405,Piura,Morropon,Morropon,EPS GRAU S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,200502,Piura,Paita,Amotape,EPS GRAU S.A.,1,0,0,20230808;;;;;;;;;;;
2022,202204,200501,Piura,Paita,Paita,EPS GRAU S.A.,4,14,2,20230808;;;;;;;;;;;
2022,202204,200506,Piura,Paita,Tamarindo,EPS GRAU S.A.,11,18,0,20230808;;;;;;;;;;;
2022,202204,200507,Piura,Paita,Vichayal,EPS GRAU S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,200104,Piura,Piura,Castilla,EPS GRAU S.A.,68,47,9,20230808;;;;;;;;;;;
2022,202204,200105,Piura,Piura,Catacaos,EPS GRAU S.A.,5,2,1,20230808;;;;;;;;;;;
2022,202204,200109,Piura,Piura,La Arena,EPS GRAU S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,200111,Piura,Piura,Las Lomas,EPS GRAU S.A.,1,0,0,20230808;;;;;;;;;;;
2022,202204,200101,Piura,Piura,Piura,EPS GRAU S.A.,178,98,22,20230808;;;;;;;;;;;
2022,202204,200115,Piura,Piura,Veintiseis de Octubre,EPS GRAU S.A.,62,47,4,20230808;;;;;;;;;;;
2022,202204,200602,Piura,Sullana,Bellavista,EPS GRAU S.A.,0,4,0,20230808;;;;;;;;;;;
2022,202204,200607,Piura,Sullana,Querecotillo,EPS GRAU S.A.,4,1,0,20230808;;;;;;;;;;;
2022,202204,200601,Piura,Sullana,Sullana,EPS GRAU S.A.,34,27,3,20230808;;;;;;;;;;;
2022,202204,200702,Piura,Talara,El Alto,EPS GRAU S.A.,1,5,0,20230808;;;;;;;;;;;
2022,202204,200703,Piura,Talara,La Brea,EPS GRAU S.A.,8,3,1,20230808;;;;;;;;;;;
2022,202204,200704,Piura,Talara,Lobitos,EPS GRAU S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,200705,Piura,Talara,Los Organos,EPS GRAU S.A.,0,3,0,20230808;;;;;;;;;;;
2022,202204,200706,Piura,Talara,Mancora,EPS GRAU S.A.,2,1,1,20230808;;;;;;;;;;;
2022,202204,200701,Piura,Talara,Pariñas,EPS GRAU S.A.,15,61,7,20230808;;;;;;;;;;;
2022,202204,200602,Piura,Sullana,Bellavista,EPS GRAU S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,200607,Piura,Sullana,Querecotillo,EPS GRAU S.A.,0,2,0,20230808;;;;;;;;;;;
2022,202204,200601,Piura,Sullana,Sullana,EPS GRAU S.A.,1,0,0,20230808;;;;;;;;;;;
2022,202204,180301,Moquegua,Ilo,Ilo,EPS ILO S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,060801,Cajamarca,Jaen,Jaen,EPS MARAÑON S.R.L.,4,2,2,20230808;;;;;;;;;;;
2022,202204,180101,Moquegua,Mariscal Nieto,Moquegua,EPS MOQUEGUA S.A.,2,0,0,20230808;;;;;;;;;;;
2022,202204,180101,Moquegua,Mariscal Nieto,Moquegua,EPS MOQUEGUA S.A.,20,5,2,20230808;;;;;;;;;;;
2022,202204,220101,San Martin,Moyobamba,Moyobamba,EPS MOYOBAMBA S.A.,1,0,0,20230808;;;;;;;;;;;
2022,202204,120901,Junin,Chupaca,Chupaca,EPS MUNICIPAL MANTARO S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,120901,Junin,Chupaca,Chupaca,EPS MUNICIPAL MANTARO S.A.,1,2,2,20230808;;;;;;;;;;;
2022,202204,120201,Junin,Concepcion,Concepcion,EPS MUNICIPAL MANTARO S.A.,2,3,1,20230808;;;;;;;;;;;
2022,202204,120212,Junin,Concepcion,Nueve de Julio,EPS MUNICIPAL MANTARO S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,120213,Junin,Concepcion,Orcotuna,EPS MUNICIPAL MANTARO S.A.,1,0,0,20230808;;;;;;;;;;;
2022,202204,120114,Junin,Huancayo,El Tambo,EPS MUNICIPAL MANTARO S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,120101,Junin,Huancayo,Huancayo,EPS MUNICIPAL MANTARO S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,120130,Junin,Huancayo,San Jeronimo de Tunan,EPS MUNICIPAL MANTARO S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,120401,Junin,Jauja,Jauja,EPS MUNICIPAL MANTARO S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,120434,Junin,Jauja,Yauyos,EPS MUNICIPAL MANTARO S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,210201,Puno,Azangaro,Azangaro,EPS NOR PUNO S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,210101,Puno,Puno,Puno,EPS NOR PUNO S.A.,1,0,0,20230808;;;;;;;;;;;
2022,202204,210101,Puno,Puno,Puno,EPS NOR PUNO S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,220801,San Martin,Rioja,Rioja,EPS RIOJA S.A.,2,0,0,20230808;;;;;;;;;;;
2022,202204,220801,San Martin,Rioja,Rioja,EPS RIOJA S.A.,3,2,0,20230808;;;;;;;;;;;
2022,202204,220901,San Martin,San Martin,Tarapoto,EPS RIOJA S.A.,1,0,0,20230808;;;;;;;;;;;
2022,202204,060101,Cajamarca,Cajamarca,Cajamarca,EPS SEDACAJ S.A.,38,5,9,20230808;;;;;;;;;;;
2022,202204,060703,Cajamarca,Hualgayoc,Hualgayoc,EPS SEDACAJ S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,060801,Cajamarca,Jaen,Jaen,EPS SEDACAJ S.A.,4,1,0,20230808;;;;;;;;;;;
2022,202204,211101,Puno,San Roman,Juliaca,EPS SEDAJULIACA S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,211101,Puno,San Roman,Juliaca,EPS SEDAJULIACA S.A.,11,2,4,20230808;;;;;;;;;;;
2022,202204,160302,Loreto,Loreto,Parinari,EPS SEDALORETO S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,160305,Loreto,Loreto,Urarinas,EPS SEDALORETO S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,160112,Loreto,Maynas,Belen,EPS SEDALORETO S.A.,4,3,0,20230808;;;;;;;;;;;
2022,202204,160101,Loreto,Maynas,Iquitos,EPS SEDALORETO S.A.,53,5,1,20230808;;;;;;;;;;;
2022,202204,160108,Loreto,Maynas,Punchana,EPS SEDALORETO S.A.,10,1,0,20230808;;;;;;;;;;;
2022,202204,160113,Loreto,Maynas,San Juan Bautista,EPS SEDALORETO S.A.,11,2,0,20230808;;;;;;;;;;;
2022,202204,120303,Junin,Chanchamayo,Pichanaqui,EPS SELVA CENTRAL S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,120305,Junin,Chanchamayo,San Ramon,EPS SELVA CENTRAL S.A.,0,2,0,20230808;;;;;;;;;;;
2022,202204,120601,Junin,Satipo,Satipo,EPS SELVA CENTRAL S.A.,1,1,0,20230808;;;;;;;;;;;
2022,202204,190307,Pasco,Oxapampa,Villa Rica,EPS SELVA CENTRAL S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,190301,Pasco,Oxapampa,Oxapampa,EPS SELVA CENTRAL S.A.,1,0,1,20230808;;;;;;;;;;;
2022,202204,110202,Ica,Chincha,Alto Laran,EPS SEMAPACH S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,110201,Ica,Chincha,Chincha Alta,EPS SEMAPACH S.A.,3,7,5,20230808;;;;;;;;;;;
2022,202204,110204,Ica,Chincha,Chincha Baja,EPS SEMAPACH S.A.,0,1,1,20230808;;;;;;;;;;;
2022,202204,110206,Ica,Chincha,Grocio Prado,EPS SEMAPACH S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,110207,Ica,Chincha,Pueblo Nuevo,EPS SEMAPACH S.A.,1,4,1,20230808;;;;;;;;;;;
2022,202204,110210,Ica,Chincha,Sunampe,EPS SEMAPACH S.A.,0,2,0,20230808;;;;;;;;;;;
2022,202204,110211,Ica,Chincha,Tambo de Mora,EPS SEMAPACH S.A.,0,0,1,20230808;;;;;;;;;;;
2022,202204,110101,Ica,Ica,Ica,EPS SEMAPACH S.A.,2,0,1,20230808;;;;;;;;;;;
2022,202204,110501,Ica,Pisco,Pisco,EPS SEMAPACH S.A.,1,1,0,20230808;;;;;;;;;;;
2022,202204,120701,Junin,Tarma,Tarma,EPS SIERRA CENTRAL S.R.L,2,0,0,20230808;;;;;;;;;;;
2022,202204,120701,Junin,Tarma,Tarma,EPS SIERRA CENTRAL S.R.L,2,0,0,20230808;;;;;;;;;;;
2022,202204,230110,Tacna,Tacna,Coronel Gregorio Albarracin Lanchipa,EPS TACNA S.A.,2,0,1,20230808;;;;;;;;;;;
2022,202204,230101,Tacna,Tacna,Tacna,EPS TACNA S.A.,6,0,0,20230808;;;;;;;;;;;
2022,202204,230102,Tacna,Tacna,Alto de la Alianza,EPS TACNA S.A.,7,7,5,20230808;;;;;;;;;;;
2022,202204,230104,Tacna,Tacna,Ciudad Nueva,EPS TACNA S.A.,7,5,8,20230808;;;;;;;;;;;
2022,202204,230110,Tacna,Tacna,Coronel Gregorio Albarracin Lanchipa,EPS TACNA S.A.,46,22,12,20230808;;;;;;;;;;;
2022,202204,230106,Tacna,Tacna,Pachia,EPS TACNA S.A.,1,0,0,20230808;;;;;;;;;;;
2022,202204,230108,Tacna,Tacna,Pocollay,EPS TACNA S.A.,8,6,2,20230808;;;;;;;;;;;
2022,202204,230101,Tacna,Tacna,Tacna,EPS TACNA S.A.,134,20,41,20230808;;;;;;;;;;;
2022,202204,140116,Lambayeque,Chiclayo,Cayalti,EPSEL S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,140101,Lambayeque,Chiclayo,Chiclayo,EPSEL S.A.,133,85,21,20230808;;;;;;;;;;;
2022,202204,140105,Lambayeque,Chiclayo,Jose Leonardo Ortiz,EPSEL S.A.,10,21,6,20230808;;;;;;;;;;;
2022,202204,140106,Lambayeque,Chiclayo,La Victoria,EPSEL S.A.,6,8,2,20230808;;;;;;;;;;;
2022,202204,140108,Lambayeque,Chiclayo,Monsefu,EPSEL S.A.,3,0,0,20230808;;;;;;;;;;;
2022,202204,140117,Lambayeque,Chiclayo,Patapo,EPSEL S.A.,0,4,0,20230808;;;;;;;;;;;
2022,202204,140112,Lambayeque,Chiclayo,Pimentel,EPSEL S.A.,13,5,4,20230808;;;;;;;;;;;
2022,202204,140113,Lambayeque,Chiclayo,Reque,EPSEL S.A.,1,2,1,20230808;;;;;;;;;;;
2022,202204,140114,Lambayeque,Chiclayo,Santa Rosa,EPSEL S.A.,0,3,2,20230808;;;;;;;;;;;
2022,202204,140101,Lambayeque,Chiclayo,Chiclayo,EPSEL S.A.,1,0,1,20230808;;;;;;;;;;;
2022,202204,140201,Lambayeque,Ferreñafe,Ferreñafe,EPSEL S.A.,7,1,2,20230808;;;;;;;;;;;
2022,202204,140206,Lambayeque,Ferreñafe,Pueblo Nuevo,EPSEL S.A.,0,1,0,20230808;;;;;;;;;;;
2022,202204,140303,Lambayeque,Lambayeque,Illimo,EPSEL S.A.,0,2,3,20230808;;;;;;;;;;;
2022,202204,140304,Lambayeque,Lambayeque,Jayanca,EPSEL S.A.,2,0,1,20230808;;;;;;;;;;;
2022,202204,140301,Lambayeque,Lambayeque,Lambayeque,EPSEL S.A.,16,4,5,20230808;;;;;;;;;;;
2022,202204,140307,Lambayeque,Lambayeque,Motupe,EPSEL S.A.,2,0,1,20230808;;;;;;;;;;;
2022,202204,140312,Lambayeque,Lambayeque,Tucume,EPSEL S.A.,2,0,0,20230808;;;;;;;;;;;
2022,202204,010701,Amazonas,Utcubamba,Bagua Grande,EPSSMU S.A.,3,0,0,20230808;;;;;;;;;;;
2022,202204,010701,Amazonas,Utcubamba,Bagua Grande,EPSSMU S.A.,18,10,2,20230808;;;;;;;;;;;
2022,202204,040105,Arequipa,Arequipa,Characato,OTRO aMBITO URBANO,0,1,0,20230808;;;;;;;;;;;
2022,202204,080101,Cusco,Cusco,Cusco,OTRO aMBITO URBANO,0,0,1,20230808;;;;;;;;;;;
2022,202204,120211,Junin,Concepcion,Mito,OTRO aMBITO URBANO,0,0,1,20230808;;;;;;;;;;;
2022,202204,120114,Junin,Huancayo,El Tambo,OTRO aMBITO URBANO,0,0,1,20230808;;;;;;;;;;;
2022,202204,120119,Junin,Huancayo,Huancan,OTRO aMBITO URBANO,1,2,5,20230808;;;;;;;;;;;
2022,202204,120101,Junin,Huancayo,Huancayo,OTRO aMBITO URBANO,0,0,2,20230808;;;;;;;;;;;
2022,202204,150101,Lima,Lima,Lima,OTRO aMBITO URBANO,0,0,3,20230808;;;;;;;;;;;
2022,202204,190206,Pasco,Daniel Alcides Carrion,Santa Ana de Tusi,OTRO aMBITO URBANO,0,0,2,20230808;;;;;;;;;;;
2022,202204,200201,Piura,Ayabaca,Ayabaca,OTRO aMBITO URBANO,0,1,0,20230808;;;;;;;;;;;
2022,202204,210101,Puno,Puno,Puno,OTRO aMBITO URBANO,0,0,1,20230808;;;;;;;;;;;
2022,202204,220101,San Martin,Moyobamba,Moyobamba,OTRO aMBITO URBANO,0,0,1,20230808;;;;;;;;;;;
2022,202204,230101,Tacna,Tacna,Tacna,OTRO aMBITO URBANO,0,0,1,20230808;;;;;;;;;;;
2022,202204,240101,Tumbes,Tumbes,Tumbes,OTRO aMBITO URBANO,0,2,0,20230808;;;;;;;;;;;
2022,202204,250101,Ucayali,Coronel Portillo,Calleria,OTRO aMBITO URBANO,0,1,0,20230808;;;;;;;;;;;
2022,202204,250105,Ucayali,Coronel Portillo,Yarinacocha,OTRO aMBITO URBANO,1,0,0,20230808;;;;;;;;;;;
2022,202204,010306,Amazonas,Bongara,Florida,OTRO PEQUEÑAS CIUDADES,0,1,0,20230808;;;;;;;;;;;
2022,202204,010307,Amazonas,Bongara,Jazan,OTRO PEQUEÑAS CIUDADES,1,0,0,20230808;;;;;;;;;;;
2022,202204,060201,Cajamarca,Cajabamba,Cajabamba,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2022,202204,060108,Cajamarca,Cajamarca,Los Baños del Inca,OTRO PEQUEÑAS CIUDADES,0,2,0,20230808;;;;;;;;;;;
2022,202204,090201,Huancavelica,Acobamba,Acobamba,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2022,202204,090301,Huancavelica,Angaraes,Lircay,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2022,202204,090301,Huancavelica,Angaraes,Lircay,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2022,202204,090501,Huancavelica,Churcampa,Churcampa,OTRO PEQUEÑAS CIUDADES,0,0,3,20230808;;;;;;;;;;;
2022,202204,090117,Huancavelica,Huancavelica,Yauli,OTRO PEQUEÑAS CIUDADES,1,0,0,20230808;;;;;;;;;;;
2022,202204,090206,Huancavelica,Acobamba,Paucara,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2022,202204,100401,Huanuco,Huacaybamba,Huacaybamba,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2022,202204,100111,Huanuco,Huanuco,Pillco Marca,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2022,202204,120902,Junin,Chupaca,Ahuac,OTRO PEQUEÑAS CIUDADES,0,1,3,20230808;;;;;;;;;;;
2022,202204,120117,Junin,Huancayo,Hualhuas,OTRO PEQUEÑAS CIUDADES,0,2,11,20230808;;;;;;;;;;;
2022,202204,120128,Junin,Huancayo,Quilcas,OTRO PEQUEÑAS CIUDADES,1,0,0,20230808;;;;;;;;;;;
2022,202204,120132,Junin,Huancayo,Saño,OTRO PEQUEÑAS CIUDADES,1,0,0,20230808;;;;;;;;;;;
2022,202204,130703,La Libertad,Pacasmayo,Jequetepeque,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2022,202204,131201,La Libertad,Viru,Viru,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2022,202204,140301,Lambayeque,Lambayeque,Lambayeque,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2022,202204,150906,Lima,Oyon,Pachangara,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2022,202204,170402,Madre de Dios,Manu,Huepetuhe,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2022,202204,170204,Madre de Dios,Manu,Huepetuhe,OTRO PEQUEÑAS CIUDADES,0,1,1,20230808;;;;;;;;;;;
2022,202204,170101,Madre de Dios,Tambopata,Tambopata,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2022,202204,190306,Pasco,Oxapampa,Puerto Bermudez,OTRO PEQUEÑAS CIUDADES,0,1,0,20230808;;;;;;;;;;;
2022,202204,190104,Pasco,Pasco,Huayllay,OTRO PEQUEÑAS CIUDADES,0,0,2,20230808;;;;;;;;;;;
2022,202204,190107,Pasco,Pasco,Paucartambo,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2022,202204,190101,Pasco,Pasco,Chaupimarca,OTRO PEQUEÑAS CIUDADES,0,1,0,20230808;;;;;;;;;;;
2022,202204,210306,Puno,Carabaya,Crucero,OTRO PEQUEÑAS CIUDADES,0,0,2,20230808;;;;;;;;;;;
2022,202204,210101,Puno,Puno,Puno,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2022,202204,020802,Ancash,Casma,Buena Vista Alta,OTRO ZONAS RURALES,0,1,0,20230808;;;;;;;;;;;
2022,202204,020101,Ancash,Huaraz,Huaraz,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2022,202204,021206,Ancash,Huaylas,Pamparomas,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2022,202204,021207,Ancash,Huaylas,Pueblo Libre,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2022,202204,021401,Ancash,Ocros,Ocros,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2022,202204,030101,Apurimac,Abancay,Abancay,OTRO ZONAS RURALES,0,0,6,20230808;;;;;;;;;;;
2022,202204,050112,Ayacucho,Huamanga,Socos,OTRO ZONAS RURALES,1,0,0,20230808;;;;;;;;;;;
2022,202204,060101,Cajamarca,Cajamarca,Cajamarca,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2022,202204,060108,Cajamarca,Cajamarca,Los Baños del Inca,OTRO ZONAS RURALES,2,0,0,20230808;;;;;;;;;;;
2022,202204,060614,Cajamarca,Cutervo,Socota,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2022,202204,060802,Cajamarca,Jaen,Bellavista,OTRO ZONAS RURALES,0,0,2,20230808;;;;;;;;;;;
2022,202204,080701,Cusco,Chumbivilcas,Santo Tomas,OTRO ZONAS RURALES,0,1,0,20230808;;;;;;;;;;;
2022,202204,080101,Cusco,Cusco,Cusco,OTRO ZONAS RURALES,1,0,0,20230808;;;;;;;;;;;
2022,202204,080105,Cusco,Cusco,San Sebastian,OTRO ZONAS RURALES,1,0,0,20230808;;;;;;;;;;;
2022,202204,090311,Huancavelica,Angaraes,Santo Tomas de Pata,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2022,202204,090312,Huancavelica,Angaraes,Secclla,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2022,202204,090103,Huancavelica,Huancavelica,Acoria,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2022,202204,090106,Huancavelica,Huancavelica,Huachocolpa,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
