NUM;FECHA_CORTE;PERIODO;TIPO_LARGA_DISTANCIA;EMPRESA;CÓDIGO;TIPO_TRÁFICO;TRÁFICO;;;;;;;;
3174;20240617;200508;Larga Distancia Internacional - Saliente;TELEFÓNICA MÓVILES S.A.;A;Preselección;6,395.00;;;;;;;;
3175;20240617;200508;Larga Distancia Nacional;TELEFÓNICA MÓVILES S.A.;C;Tarjetas de Pago;238,179.00;;;;;;;;
3176;20240617;200508;Larga Distancia Internacional - Saliente;TELEFÓNICA MÓVILES S.A.;C;Tarjetas de Pago;86,014.00;;;;;;;;
3177;20240617;200508;Larga Distancia Nacional;TELEFÓNICA MÓVILES S.A.;D;Tráfico originado en líneas de telefonía móvil;3,413,808.65;;;;;;;;
3178;20240617;200508;Larga Distancia Internacional - Saliente;TELEFÓNICA MÓVILES S.A.;D;Tráfico originado en líneas de telefonía móvil;980,768.60;;;;;;;;
3179;20240617;200508;Larga Distancia Nacional;TELEFÓNICA MÓVILES S.A.;E;Tráfico originado en teléfonos de uso público de la empresa;290,351.70;;;;;;;;
3180;20240617;200508;Larga Distancia Internacional - Saliente;TELEFÓNICA MÓVILES S.A.;E;Tráfico originado en teléfonos de uso público de la empresa;226,161.00;;;;;;;;
3181;20240617;200508;Larga Distancia Internacional - Entrante;TELEFÓNICA MÓVILES S.A.;H;No reportado;6,448,151.00;;;;;;;;
3182;20240617;200508;Larga Distancia Nacional;TELMEX PERÚ S.A./ AT & T;A;Preselección;2,832,036.00;;;;;;;;
3183;20240617;200508;Larga Distancia Internacional - Saliente;TELMEX PERÚ S.A./ AT & T;A;Preselección;757,994.47;;;;;;;;
3184;20240617;200508;Larga Distancia Nacional;TELMEX PERÚ S.A./ AT & T;B;Llamada por Llamada;37,565.00;;;;;;;;
3185;20240617;200508;Larga Distancia Internacional - Saliente;TELMEX PERÚ S.A./ AT & T;B;Llamada por Llamada;9,878.00;;;;;;;;
3186;20240617;200508;Larga Distancia Nacional;TELMEX PERÚ S.A./ AT & T;C;Tarjetas de Pago;886,139.00;;;;;;;;
3187;20240617;200508;Larga Distancia Internacional - Saliente;TELMEX PERÚ S.A./ AT & T;C;Tarjetas de Pago;67,882.00;;;;;;;;
3188;20240617;200508;Larga Distancia Nacional;TELMEX PERÚ S.A./ AT & T;E;Tráfico originado en teléfonos de uso público de la empresa;350,313.00;;;;;;;;
3189;20240617;200508;Larga Distancia Internacional - Saliente;TELMEX PERÚ S.A./ AT & T;E;Tráfico originado en teléfonos de uso público de la empresa;151,469.00;;;;;;;;
3190;20240617;200508;Larga Distancia Internacional - Entrante;TELMEX PERÚ S.A./ AT & T;H;No reportado;45,456,986.00;;;;;;;;
3191;20240617;200509;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;D;Tráfico originado en líneas de telefonía móvil;5,676,929.00;;;;;;;;
3192;20240617;200509;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;D;Tráfico originado en líneas de telefonía móvil;1,394,648.00;;;;;;;;
3193;20240617;200509;Larga Distancia Internacional - Entrante;AMERICA MOVIL PERU S.A.C.;H;No reportado;3,684,695.00;;;;;;;;
3194;20240617;200509;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;A;Preselección;2,052,423.00;;;;;;;;
3195;20240617;200509;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;A;Preselección;589,883.17;;;;;;;;
3196;20240617;200509;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;B;Llamada por Llamada;3,261,955.00;;;;;;;;
3197;20240617;200509;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;B;Llamada por Llamada;1,838,663.21;;;;;;;;
3198;20240617;200509;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;C;Tarjetas de Pago;575,002.00;;;;;;;;
3199;20240617;200509;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;C;Tarjetas de Pago;120,419.70;;;;;;;;
3200;20240617;200509;Larga Distancia Internacional - Entrante;AMERICATEL PERÚ S.A.;H;No reportado;26,847,146.69;;;;;;;;
3201;20240617;200509;Larga Distancia Internacional - Entrante;CIRION TECHNOLOGIES PERÚ S.A.;H;No reportado;29,873,778.00;;;;;;;;
3202;20240617;200509;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;A;Preselección;540,992.00;;;;;;;;
3203;20240617;200509;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;A;Preselección;167,480.00;;;;;;;;
3204;20240617;200509;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;B;Llamada por Llamada;1,838,136.00;;;;;;;;
3205;20240617;200509;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;B;Llamada por Llamada;738,114.00;;;;;;;;
3206;20240617;200509;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;C;Tarjetas de Pago;2,531,251.00;;;;;;;;
3207;20240617;200509;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;C;Tarjetas de Pago;113,300.00;;;;;;;;
3208;20240617;200509;Larga Distancia Internacional - Entrante;CONVERGIA PERÚ S.A.;H;No reportado;3,804,328.00;;;;;;;;
3209;20240617;200509;Larga Distancia Nacional;DIGITAL WAY S.A. / 1910 S.A.  ;A;Preselección;27.00;;;;;;;;
3210;20240617;200509;Larga Distancia Internacional - Saliente;DIGITAL WAY S.A. / 1910 S.A.  ;A;Preselección;38.00;;;;;;;;
3211;20240617;200509;Larga Distancia Nacional;DIGITAL WAY S.A. / 1910 S.A.  ;B;Llamada por Llamada;9,151.00;;;;;;;;
3212;20240617;200509;Larga Distancia Internacional - Saliente;DIGITAL WAY S.A. / 1910 S.A.  ;B;Llamada por Llamada;59,222.00;;;;;;;;
3213;20240617;200509;Larga Distancia Nacional;ENTEL PERÚ S.A.;C;Tarjetas de Pago;2,414.00;;;;;;;;
3214;20240617;200509;Larga Distancia Internacional - Saliente;ENTEL PERÚ S.A.;C;Tarjetas de Pago;2,221.00;;;;;;;;
3215;20240617;200509;Larga Distancia Nacional;ENTEL PERÚ S.A.;D;Tráfico originado en líneas de telefonía móvil;2,063,969.42;;;;;;;;
3216;20240617;200509;Larga Distancia Internacional - Saliente;ENTEL PERÚ S.A.;D;Tráfico originado en líneas de telefonía móvil;508,691.75;;;;;;;;
3217;20240617;200509;Larga Distancia Internacional - Entrante;ENTEL PERÚ S.A.;H;No reportado;382,362.13;;;;;;;;
3218;20240617;200509;Larga Distancia Nacional;GAMACOM S.A.C.;A;Preselección;1,149.40;;;;;;;;
3219;20240617;200509;Larga Distancia Internacional - Saliente;GAMACOM S.A.C.;A;Preselección;2,821.32;;;;;;;;
3220;20240617;200509;Larga Distancia Nacional;GAMACOM S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;1,210,569.98;;;;;;;;
3221;20240617;200509;Larga Distancia Internacional - Saliente;GAMACOM S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;154,083.73;;;;;;;;
3222;20240617;200509;Larga Distancia Nacional;GILAT TO HOME PERÚ S.A.;C;Tarjetas de Pago;555,009.00;;;;;;;;
3223;20240617;200509;Larga Distancia Internacional - Saliente;GILAT TO HOME PERÚ S.A.;C;Tarjetas de Pago;1,396.00;;;;;;;;
3224;20240617;200509;Larga Distancia Internacional - Entrante;GILAT TO HOME PERÚ S.A.C.;H;No reportado;202,381.00;;;;;;;;
3225;20240617;200509;Larga Distancia Nacional;IDT PERÚ S.R.L.;A;Preselección;18,915.00;;;;;;;;
3226;20240617;200509;Larga Distancia Internacional - Saliente;IDT PERÚ S.R.L.;A;Preselección;46,271.00;;;;;;;;
3227;20240617;200509;Larga Distancia Nacional;IDT PERÚ S.R.L.;C;Tarjetas de Pago;6,389,063.08;;;;;;;;
3228;20240617;200509;Larga Distancia Internacional - Saliente;IDT PERÚ S.R.L.;C;Tarjetas de Pago;3,399,919.93;;;;;;;;
3229;20240617;200509;Larga Distancia Internacional - Entrante;IDT PERÚ S.R.L.;H;No reportado;26,154,173.00;;;;;;;;
3230;20240617;200509;Larga Distancia Internacional - Saliente;IMPSAT PERÚ S.A.C. / GLOBAL CROSSING / LEVEL 3;A;Preselección;95,468.21;;;;;;;;
3231;20240617;200509;Larga Distancia Internacional - Saliente;IMPSAT PERÚ S.A.C. / GLOBAL CROSSING / LEVEL 3;C;Tarjetas de Pago;29,605.00;;;;;;;;
3232;20240617;200509;Larga Distancia Internacional - Saliente;IMPSAT PERÚ S.A.C. / GLOBAL CROSSING / LEVEL 3;D;Tráfico originado en líneas de telefonía móvil;326,684.97;;;;;;;;
3233;20240617;200509;Larga Distancia Nacional;IMPSAT PERÚ S.A.C. / GLOBAL CROSSING / LEVEL 3 / CENTURYLINK;A;Preselección;231,596.00;;;;;;;;
3234;20240617;200509;Larga Distancia Nacional;IMPSAT PERÚ S.A.C. / GLOBAL CROSSING / LEVEL 3 / CENTURYLINK;C;Tarjetas de Pago;600,504.00;;;;;;;;
3235;20240617;200509;Larga Distancia Nacional;INFODUCTOS Y TELECOMUNICACIONES DEL PERU S.A.;A;Preselección;47,020.05;;;;;;;;
3236;20240617;200509;Larga Distancia Internacional - Saliente;INFODUCTOS Y TELECOMUNICACIONES DEL PERU S.A.;A;Preselección;87,258.40;;;;;;;;
3237;20240617;200509;Larga Distancia Nacional;INFODUCTOS Y TELECOMUNICACIONES DEL PERU S.A.;B;Llamada por Llamada;6,608.00;;;;;;;;
3238;20240617;200509;Larga Distancia Internacional - Saliente;INFODUCTOS Y TELECOMUNICACIONES DEL PERU S.A.;B;Llamada por Llamada;13,705.00;;;;;;;;
3239;20240617;200509;Larga Distancia Nacional;L.A. & C. PERÚ S.A.;A;Preselección;14,717.00;;;;;;;;
3240;20240617;200509;Larga Distancia Internacional - Saliente;L.A. & C. PERÚ S.A.;A;Preselección;23,358.00;;;;;;;;
3241;20240617;200509;Larga Distancia Internacional - Entrante;L.A. & C. PERÚ S.A.;H;No reportado;287,125.00;;;;;;;;
3242;20240617;200509;Larga Distancia Nacional;LAT PERÚ S.A.C.;C;Tarjetas de Pago;32,000.00;;;;;;;;
3243;20240617;200509;Larga Distancia Internacional - Saliente;LATPERÚ S.A.C.;C;Tarjetas de Pago;245,058.00;;;;;;;;
3244;20240617;200509;Larga Distancia Internacional - Entrante;LATPERÚ S.A.C.;H;No reportado;40,095.00;;;;;;;;
3245;20240617;200509;Larga Distancia Internacional - Saliente;LD TELECOM S.A.C. / IBASIS;C;Tarjetas de Pago;277,699.00;;;;;;;;
3246;20240617;200509;Larga Distancia Nacional;MILLICOM PERÚ S.A.  ;A;Preselección;1.00;;;;;;;;
3247;20240617;200509;Larga Distancia Internacional - Saliente;NORTEK;A;Preselección;1.00;;;;;;;;
3248;20240617;200509;Larga Distancia Nacional;PERUSAT S.A./ VELATEL / OLO;A;Preselección;505,235.42;;;;;;;;
3249;20240617;200509;Larga Distancia Nacional;PERUSAT S.A./ VELATEL / OLO;B;Llamada por Llamada;260,144.43;;;;;;;;
3250;20240617;200509;Larga Distancia Nacional;PERUSAT S.A./ VELATEL / OLO;C;Tarjetas de Pago;68,314.09;;;;;;;;
3251;20240617;200509;Larga Distancia Internacional - Saliente;PERUSAT S.A./ VELATEL / OLO DEL PERÚ S.A.C.;A;Preselección;120,518.02;;;;;;;;
3252;20240617;200509;Larga Distancia Internacional - Saliente;PERUSAT S.A./ VELATEL / OLO DEL PERÚ S.A.C.;B;Llamada por Llamada;59,229.85;;;;;;;;
3253;20240617;200509;Larga Distancia Internacional - Saliente;PERUSAT S.A./ VELATEL / OLO DEL PERÚ S.A.C.;C;Tarjetas de Pago;27,626.11;;;;;;;;
3254;20240617;200509;Larga Distancia Nacional;RURAL TELECOM S.A.C.;C;Tarjetas de Pago;135,285.00;;;;;;;;
3255;20240617;200509;Larga Distancia Nacional;RURAL TELECOM S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;228,281.00;;;;;;;;
3256;20240617;200509;Larga Distancia Nacional;SITEL S.A.  ;A;Preselección;18,392.72;;;;;;;;
3257;20240617;200509;Larga Distancia Internacional - Saliente;SITEL S.A.  ;A;Preselección;23,771.87;;;;;;;;
3258;20240617;200509;Larga Distancia Nacional;SITEL S.A.  ;C;Tarjetas de Pago;19,165.10;;;;;;;;
3259;20240617;200509;Larga Distancia Internacional - Saliente;SITEL S.A.  ;C;Tarjetas de Pago;103,639.80;;;;;;;;
3260;20240617;200509;Larga Distancia Internacional - Entrante;SITEL S.A.  ;H;No reportado;188,981.03;;;;;;;;
3261;20240617;200509;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;A;Preselección;28,623,441.00;;;;;;;;
3262;20240617;200509;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;A;Preselección;6,705,500.00;;;;;;;;
3263;20240617;200509;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;C;Tarjetas de Pago;16,433,707.00;;;;;;;;
3264;20240617;200509;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;C;Tarjetas de Pago;6,528,406.00;;;;;;;;
3265;20240617;200509;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;E;Tráfico originado en teléfonos de uso público de la empresa;16,679,607.00;;;;;;;;
3266;20240617;200509;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;E;Tráfico originado en teléfonos de uso público de la empresa;1,455,997.00;;;;;;;;
3267;20240617;200509;Larga Distancia Internacional - Entrante;TELEFÓNICA DEL PERÚ S.A.A.;H;No reportado;60,989,546.81;;;;;;;;
3268;20240617;200509;Larga Distancia Nacional;TELEFÓNICA MÓVILES S.A.;A;Preselección;10,757.00;;;;;;;;
3269;20240617;200509;Larga Distancia Internacional - Saliente;TELEFÓNICA MÓVILES S.A.;A;Preselección;5,498.00;;;;;;;;
3270;20240617;200509;Larga Distancia Nacional;TELEFÓNICA MÓVILES S.A.;C;Tarjetas de Pago;228,552.00;;;;;;;;
3271;20240617;200509;Larga Distancia Internacional - Saliente;TELEFÓNICA MÓVILES S.A.;C;Tarjetas de Pago;81,334.00;;;;;;;;
3272;20240617;200509;Larga Distancia Nacional;TELEFÓNICA MÓVILES S.A.;D;Tráfico originado en líneas de telefonía móvil;3,744,521.00;;;;;;;;
3273;20240617;200509;Larga Distancia Internacional - Saliente;TELEFÓNICA MÓVILES S.A.;D;Tráfico originado en líneas de telefonía móvil;822,316.53;;;;;;;;
3274;20240617;200509;Larga Distancia Nacional;TELEFÓNICA MÓVILES S.A.;E;Tráfico originado en teléfonos de uso público de la empresa;274,562.48;;;;;;;;
3275;20240617;200509;Larga Distancia Internacional - Saliente;TELEFÓNICA MÓVILES S.A.;E;Tráfico originado en teléfonos de uso público de la empresa;210,049.00;;;;;;;;
3276;20240617;200509;Larga Distancia Internacional - Entrante;TELEFÓNICA MÓVILES S.A.;H;No reportado;4,592,964.35;;;;;;;;
3277;20240617;200509;Larga Distancia Nacional;TELMEX PERÚ S.A./ AT & T;A;Preselección;2,771,709.00;;;;;;;;
3278;20240617;200509;Larga Distancia Internacional - Saliente;TELMEX PERÚ S.A./ AT & T;A;Preselección;748,764.97;;;;;;;;
3279;20240617;200509;Larga Distancia Nacional;TELMEX PERÚ S.A./ AT & T;B;Llamada por Llamada;24,297.00;;;;;;;;
3280;20240617;200509;Larga Distancia Internacional - Saliente;TELMEX PERÚ S.A./ AT & T;B;Llamada por Llamada;14,253.00;;;;;;;;
3281;20240617;200509;Larga Distancia Nacional;TELMEX PERÚ S.A./ AT & T;C;Tarjetas de Pago;687,475.00;;;;;;;;
3282;20240617;200509;Larga Distancia Internacional - Saliente;TELMEX PERÚ S.A./ AT & T;C;Tarjetas de Pago;55,073.00;;;;;;;;
3283;20240617;200509;Larga Distancia Nacional;TELMEX PERÚ S.A./ AT & T;E;Tráfico originado en teléfonos de uso público de la empresa;365,531.00;;;;;;;;
3284;20240617;200509;Larga Distancia Internacional - Saliente;TELMEX PERÚ S.A./ AT & T;E;Tráfico originado en teléfonos de uso público de la empresa;159,815.00;;;;;;;;
3285;20240617;200509;Larga Distancia Internacional - Entrante;TELMEX PERÚ S.A./ AT & T;H;No reportado;46,892,836.00;;;;;;;;
3286;20240617;200510;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;D;Tráfico originado en líneas de telefonía móvil;6,879,857.00;;;;;;;;
3287;20240617;200510;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;D;Tráfico originado en líneas de telefonía móvil;1,423,449.00;;;;;;;;
3288;20240617;200510;Larga Distancia Internacional - Entrante;AMERICA MOVIL PERU S.A.C.;H;No reportado;3,705,500.00;;;;;;;;
3289;20240617;200510;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;A;Preselección;2,150,104.12;;;;;;;;
3290;20240617;200510;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;A;Preselección;576,145.22;;;;;;;;
3291;20240617;200510;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;B;Llamada por Llamada;3,214,719.24;;;;;;;;
3292;20240617;200510;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;B;Llamada por Llamada;1,958,188.09;;;;;;;;
3293;20240617;200510;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;C;Tarjetas de Pago;613,353.07;;;;;;;;
3294;20240617;200510;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;C;Tarjetas de Pago;117,007.77;;;;;;;;
3295;20240617;200510;Larga Distancia Internacional - Entrante;AMERICATEL PERÚ S.A.;H;No reportado;26,799,113.37;;;;;;;;
3296;20240617;200510;Larga Distancia Internacional - Entrante;CIRION TECHNOLOGIES PERÚ S.A.;H;No reportado;32,876,997.00;;;;;;;;
3297;20240617;200510;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;A;Preselección;518,199.44;;;;;;;;
3298;20240617;200510;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;A;Preselección;136,330.27;;;;;;;;
3299;20240617;200510;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;B;Llamada por Llamada;1,809,312.56;;;;;;;;
3300;20240617;200510;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;B;Llamada por Llamada;687,184.36;;;;;;;;
3301;20240617;200510;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;C;Tarjetas de Pago;2,491,397.00;;;;;;;;
3302;20240617;200510;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;C;Tarjetas de Pago;128,392.00;;;;;;;;
3303;20240617;200510;Larga Distancia Internacional - Entrante;CONVERGIA PERÚ S.A.;H;No reportado;3,330,441.00;;;;;;;;
3304;20240617;200510;Larga Distancia Internacional - Saliente;DIGITAL WAY S.A. / 1910 S.A.  ;A;Preselección;59.55;;;;;;;;
3305;20240617;200510;Larga Distancia Internacional - Saliente;DIGITAL WAY S.A. / 1910 S.A.  ;B;Llamada por Llamada;77,282.00;;;;;;;;
3306;20240617;200510;Larga Distancia Nacional;ENTEL PERÚ S.A.;C;Tarjetas de Pago;1,261.30;;;;;;;;
3307;20240617;200510;Larga Distancia Internacional - Saliente;ENTEL PERÚ S.A.;C;Tarjetas de Pago;1,836.68;;;;;;;;
3308;20240617;200510;Larga Distancia Nacional;ENTEL PERÚ S.A.;D;Tráfico originado en líneas de telefonía móvil;2,494,854.34;;;;;;;;
3309;20240617;200510;Larga Distancia Internacional - Saliente;ENTEL PERÚ S.A.;D;Tráfico originado en líneas de telefonía móvil;567,937.56;;;;;;;;
3310;20240617;200510;Larga Distancia Internacional - Entrante;ENTEL PERÚ S.A.;H;No reportado;413,567.51;;;;;;;;
3311;20240617;200510;Larga Distancia Nacional;GAMACOM S.A.C.;A;Preselección;974.82;;;;;;;;
3312;20240617;200510;Larga Distancia Internacional - Saliente;GAMACOM S.A.C.;A;Preselección;2,863.12;;;;;;;;
3313;20240617;200510;Larga Distancia Nacional;GAMACOM S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;1,282,413.22;;;;;;;;
3314;20240617;200510;Larga Distancia Internacional - Saliente;GAMACOM S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;160,323.50;;;;;;;;
3315;20240617;200510;Larga Distancia Nacional;GILAT TO HOME PERÚ S.A.;C;Tarjetas de Pago;546,136.00;;;;;;;;
3316;20240617;200510;Larga Distancia Internacional - Saliente;GILAT TO HOME PERÚ S.A.;C;Tarjetas de Pago;1,338.00;;;;;;;;
3317;20240617;200510;Larga Distancia Internacional - Entrante;GILAT TO HOME PERÚ S.A.C.;H;No reportado;211,849.00;;;;;;;;
3318;20240617;200510;Larga Distancia Nacional;IDT PERÚ S.R.L.;A;Preselección;20,654.00;;;;;;;;
3319;20240617;200510;Larga Distancia Internacional - Saliente;IDT PERÚ S.R.L.;A;Preselección;54,068.00;;;;;;;;
3320;20240617;200510;Larga Distancia Nacional;IDT PERÚ S.R.L.;C;Tarjetas de Pago;6,895,353.69;;;;;;;;
3321;20240617;200510;Larga Distancia Internacional - Saliente;IDT PERÚ S.R.L.;C;Tarjetas de Pago;3,488,040.31;;;;;;;;
3322;20240617;200510;Larga Distancia Internacional - Entrante;IDT PERÚ S.R.L.;H;No reportado;24,695,991.00;;;;;;;;
3323;20240617;200510;Larga Distancia Internacional - Saliente;IMPSAT PERÚ S.A.C. / GLOBAL CROSSING / LEVEL 3;A;Preselección;96,587.00;;;;;;;;
3324;20240617;200510;Larga Distancia Internacional - Saliente;IMPSAT PERÚ S.A.C. / GLOBAL CROSSING / LEVEL 3;C;Tarjetas de Pago;32,676.00;;;;;;;;
3325;20240617;200510;Larga Distancia Internacional - Saliente;IMPSAT PERÚ S.A.C. / GLOBAL CROSSING / LEVEL 3;D;Tráfico originado en líneas de telefonía móvil;327,521.00;;;;;;;;
3326;20240617;200510;Larga Distancia Nacional;IMPSAT PERÚ S.A.C. / GLOBAL CROSSING / LEVEL 3 / CENTURYLINK;A;Preselección;232,658.00;;;;;;;;
3327;20240617;200510;Larga Distancia Nacional;IMPSAT PERÚ S.A.C. / GLOBAL CROSSING / LEVEL 3 / CENTURYLINK;C;Tarjetas de Pago;590,714.00;;;;;;;;
3328;20240617;200510;Larga Distancia Nacional;INFODUCTOS Y TELECOMUNICACIONES DEL PERU S.A.;A;Preselección;35,962.14;;;;;;;;
3329;20240617;200510;Larga Distancia Internacional - Saliente;INFODUCTOS Y TELECOMUNICACIONES DEL PERU S.A.;A;Preselección;90,960.28;;;;;;;;
3330;20240617;200510;Larga Distancia Nacional;INFODUCTOS Y TELECOMUNICACIONES DEL PERU S.A.;B;Llamada por Llamada;4,625.88;;;;;;;;
3331;20240617;200510;Larga Distancia Internacional - Saliente;INFODUCTOS Y TELECOMUNICACIONES DEL PERU S.A.;B;Llamada por Llamada;18,459.25;;;;;;;;
3332;20240617;200510;Larga Distancia Nacional;L.A. & C. PERÚ S.A.;A;Preselección;20,333.00;;;;;;;;
3333;20240617;200510;Larga Distancia Internacional - Saliente;L.A. & C. PERÚ S.A.;A;Preselección;25,193.00;;;;;;;;
3334;20240617;200510;Larga Distancia Internacional - Entrante;L.A. & C. PERÚ S.A.;H;No reportado;178,577.00;;;;;;;;
3335;20240617;200510;Larga Distancia Nacional;LAT PERÚ S.A.C.;C;Tarjetas de Pago;44,174.00;;;;;;;;
3336;20240617;200510;Larga Distancia Internacional - Saliente;LATPERÚ S.A.C.;C;Tarjetas de Pago;300,603.00;;;;;;;;
3337;20240617;200510;Larga Distancia Internacional - Entrante;LATPERÚ S.A.C.;H;No reportado;15,995.00;;;;;;;;
3338;20240617;200510;Larga Distancia Nacional;LD TELECOM S.A.C. (AHORA IBASIS);B;Llamada por Llamada;824.55;;;;;;;;
3339;20240617;200510;Larga Distancia Nacional;LD TELECOM S.A.C. (AHORA IBASIS);C;Tarjetas de Pago;1,450.71;;;;;;;;
3340;20240617;200510;Larga Distancia Internacional - Saliente;LD TELECOM S.A.C. / IBASIS;B;Llamada por Llamada;824.55;;;;;;;;
